Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Acinetobacter,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,3.57E-05,7.14E-05,0,0.000178495,0,0,0,0,0.000535485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;
Candidatus_Solibacter,7.14E-05,0.000499786,0.000178495,0,3.57E-05,0.000249893,0.000142796,0.00035699,0.000178495,0.000214194,0.000178495,0.000107097,0.000321291,0.000214194,0,7.14E-05,0,0.000107097,3.57E-05,0.000249893,0.000178495,0.00035699,0.000285592,0,0,3.57E-05,0.000178495,0.000142796,0.000321291,0.000285592,0.000178495,7.14E-05,0.000285592,0.000214194,0.000249893,0,0.000107097,0,0.000107097,0.000107097,0.000285592,0.000249893,0.000249893,0.000178495,0.000142796,0.000249893,0.000285592,0.000107097,0,3.57E-05,0.000178495,0.000321291,0.000142796,0,0.000214194,0.000142796,0.000499786,0,0.00035699,0.00035699,3.57E-05,0.000249893,0.000107097,0.000178495,0.000535485,0.000178495,0.000392689,0,3.57E-05,0,0.000142796,0.000107097,0,0.000142796,0,0.000214194,0.000392689,0.000107097,0.000178495,0.000107097,0.000214194,0.000321291,3.57E-05,0.000178495,0.000214194,0.000142796,0.000392689,0,0.000214194,0.000142796,0.000214194,0.000107097,0.000214194,0.000321291,0.000142796,0.000142796,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter;
P3OB-42,0.000107097,0.000107097,7.14E-05,3.57E-05,3.57E-05,0.000285592,0.000214194,0.000178495,0.000321291,0.000107097,0.000142796,7.14E-05,7.14E-05,3.57E-05,0.000107097,0.000178495,0.000107097,0.000142796,0.000142796,7.14E-05,7.14E-05,0.000321291,0.000249893,0.000178495,0.000214194,0.000142796,0,3.57E-05,7.14E-05,0.000178495,0.000178495,0.000107097,0.000285592,0.000178495,0.000178495,0.000178495,0.000249893,0.000214194,0.000178495,0.000464087,0.000249893,0.000107097,0.000214194,0,0.000535485,0.000142796,0.000142796,0.000321291,0.000142796,0.000107097,0.000142796,3.57E-05,3.57E-05,0,3.57E-05,0.000142796,0.000142796,0.000142796,0.000107097,0.000107097,7.14E-05,0.000142796,0.000107097,3.57E-05,0.000107097,7.14E-05,0.000142796,0,0.000214194,0.000107097,3.57E-05,0.000107097,0.000142796,0.000214194,0.000178495,3.57E-05,7.14E-05,0.000142796,0.000142796,0,0.000142796,0,3.57E-05,0,0.000107097,3.57E-05,3.57E-05,0.000142796,0,0,7.14E-05,0,0.000142796,0.000107097,0.000285592,0.000464087,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;
Crossiella,0,0,0,0,0.000249893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0.000535485,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella;
ADurb.Bin118,0,0,0,7.14E-05,0,0,0,0.000249893,0.00035699,0.000214194,0.000214194,0.000285592,0.000214194,0,0.000178495,0,0,0,0.000285592,0,0.000214194,0,0.000249893,0,0,0,0.000214194,0.000249893,0,0,0,0,0,0,0.000321291,0.000214194,0,0,0,0,0,0,0,0.000321291,0,7.14E-05,0,0,0.000178495,0,0.000178495,0,0,0,0.000107097,0.000107097,0.000285592,0.000428388,0.000499786,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0.000107097,0,0,0,0,0,0,0,0,0,0.000142796,0,3.57E-05,0,0,0,0,0.000142796,0,0,0,0.000214194,0.000178495,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurb.Bin118;
unidentified_SC-I-84,0,0,0.000214194,0.000249893,0.000214194,0.000285592,0.000107097,0.000214194,0.000178495,0.000178495,0.000428388,0,0.000107097,0.000142796,0.000142796,0.000249893,0.000285592,0.000142796,0.000285592,0.000214194,0.000285592,0.000249893,7.14E-05,0.000249893,0.000178495,0.000499786,0.000178495,0.000214194,0.000178495,0.000214194,0.000249893,0.000249893,0.000107097,0.000142796,0.000142796,0.000107097,0.000107097,0.000107097,0.000285592,0.000142796,0.000321291,0.000321291,0.000285592,0.000142796,0.000142796,0.000214194,0,0.000178495,0.000142796,0.000214194,0.000285592,0.000107097,0.000428388,0.000178495,0.000464087,0.000214194,0.000285592,0.000178495,0.000249893,0.000107097,0.000321291,0.000392689,0.000285592,0.000285592,0.000249893,0,0.000107097,0.000178495,0.000142796,0.000249893,0.000249893,0,0.000214194,0.000142796,0.000214194,0.000249893,0,0.000107097,0.000142796,0,0.000178495,0.000142796,0.000142796,0.000285592,7.14E-05,0.000285592,0.000214194,0.000178495,0.000178495,0.000249893,0.000107097,0.000214194,0.000249893,0.000321291,0.000249893,0.000107097,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__unidentified_SC-I-84;
unidentified_Acidimicrobiia,0.000392689,0.000214194,0.000321291,0.00035699,0.00035699,0.000285592,0.000107097,0.000392689,0.000285592,7.14E-05,0.000142796,0.000214194,0.000392689,0.000107097,0,0.000142796,0.000392689,0.000214194,0.000178495,0,0.000214194,0.000142796,0.000249893,0.000142796,0.000142796,0.000178495,0.000107097,0,0.000214194,0.000285592,0.000178495,0,0.000178495,0.000178495,0.000107097,0.000285592,0.000107097,0.000178495,0.000285592,0.000464087,7.14E-05,0.000142796,0.000392689,0.000107097,7.14E-05,0.000321291,0.000214194,0.000178495,0.00035699,0.000249893,0.000107097,0.000178495,0.000178495,0.000178495,0,0.000178495,0,0.000142796,0.000142796,0.000107097,7.14E-05,0.000178495,0,0.000249893,0.000499786,0.000214194,0.000178495,0.000142796,0,7.14E-05,0.000107097,0.000142796,0.000214194,0.000178495,0.000321291,0.000107097,0.000214194,0.000107097,0.000178495,0,0.000178495,0.000249893,0.000285592,0,0.000178495,0.000142796,0.000285592,0.000178495,0.000107097,0.000285592,7.14E-05,0.000107097,0,0.000428388,0.000142796,0.000249893,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__unidentified_Acidimicrobiia;f__unidentified_Acidimicrobiia;g__unidentified_Acidimicrobiia;
Glycomyces,0.000107097,0.000214194,0.000214194,0.000214194,7.14E-05,0.000392689,0.000178495,3.57E-05,0.000214194,0.000107097,0.000178495,0.000285592,0.000178495,0.000285592,0.000392689,0.000285592,0,0.000249893,0.000214194,0.000428388,0.000107097,0.000107097,0.000249893,0.000214194,0.000142796,0.000178495,7.14E-05,0.000249893,0.000178495,0.000428388,0.000107097,0.000214194,0.000285592,0.000499786,0,0.000142796,0.000249893,0.000249893,0.000214194,0.000285592,0.000321291,0.000249893,0.000249893,0.000178495,0.000214194,0.000249893,0.000142796,0.000249893,3.57E-05,0.000285592,7.14E-05,0.000249893,0.000142796,0.000178495,0.000178495,0.000142796,0.000178495,0.000178495,0.000249893,0.000107097,0.000142796,0,0.000214194,3.57E-05,3.57E-05,0.000142796,0.000178495,0.000142796,0,0.000178495,0.000107097,0.00035699,0.000178495,0.00035699,0.000285592,0.000107097,0.000285592,0.000178495,0.000285592,0.000392689,0.000142796,0.000142796,0.000142796,0.000107097,3.57E-05,0.000178495,0,0.000142796,0.000214194,0.000285592,0.000178495,0.000142796,0.00035699,7.14E-05,0.000499786,0.000321291,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Glycomycetales;f__Glycomycetaceae;g__Glycomyces;
Psychroglaciecola,0.000178495,7.14E-05,7.14E-05,0,0.000178495,0,0,0.000178495,7.14E-05,0.000249893,0,0.000178495,0.000285592,0.000392689,7.14E-05,0.00035699,0.000392689,0.000499786,0.000249893,0.000249893,0,0.000142796,7.14E-05,0.000107097,0.000178495,0.000142796,0.00035699,0.000142796,0.000321291,7.14E-05,0.000178495,0.000214194,0.000178495,0.000214194,0.000178495,0.00035699,0,0,0,0.000178495,0.000178495,0.000107097,0.000107097,0,0.000214194,0.000107097,0.000249893,0.000285592,0.000107097,0.000142796,0.00035699,0.000249893,0.000464087,0.000214194,7.14E-05,3.57E-05,0,0,0.000249893,0.00035699,0,0.000321291,0.000214194,0.000321291,0.000464087,0.000214194,7.14E-05,0.000178495,0.000249893,0.000214194,7.14E-05,0.000178495,3.57E-05,3.57E-05,0.000178495,0,0.000178495,0.000142796,0.00035699,0,0,0.000249893,0,0.000107097,0.000321291,0,0.000107097,0,0.000107097,0,0,0,0.000214194,7.14E-05,0.000464087,0.000178495,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Psychroglaciecola;
Polyangium,0,0.000107097,0.000178495,0.000178495,0,0.000214194,0.000214194,0.000321291,0,0.000214194,0,0.000214194,0.000249893,0.000214194,0.000178495,0.000178495,0.000214194,0.000142796,0,0.000249893,0,0.000142796,0,0.000142796,7.14E-05,0.000214194,0,0,0,0.000285592,0.000178495,0,0.000142796,0.000321291,0.000249893,0,0.000142796,0.000107097,0.000142796,0,0.000142796,0.000107097,0.000107097,0.000107097,0.000285592,0,0.000142796,0.000142796,0,0.000142796,0,0.00035699,0.000142796,0,0.000392689,0.000214194,7.14E-05,0,0,0.000107097,0.000142796,0.00035699,0.000107097,0.000142796,0,0.000214194,0,0,0,0.000249893,0,0.000178495,0,0,0,0,0.000214194,0.000142796,0,0.000107097,0.000107097,0.000214194,0,0.000464087,0.000214194,0,0.000178495,0.000178495,0.000142796,0,0.000321291,0.000214194,0,0,0.000428388,0.000249893,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Polyangium;
wb1-P19,0.000178495,0,0.000249893,0.000142796,0.000142796,0.000107097,0.000178495,0.000428388,0.000321291,3.57E-05,0.000178495,0.000428388,0.000178495,0.000214194,0.000214194,0.000178495,0.000142796,0.000214194,0.000321291,0.000178495,0.000392689,0.000285592,0.000214194,0.00035699,0.000392689,0.000214194,0.000214194,0.000249893,0.000321291,0.00035699,0.000107097,0.000214194,0.00035699,0.000214194,0.00035699,0.000142796,0.000464087,0.000178495,0.000142796,0.000214194,0.000321291,0.000321291,0.000464087,0.000214194,0.000249893,0.000214194,0.000249893,0.000178495,7.14E-05,0,0.000249893,0.000142796,0.00035699,0.000107097,0.000249893,0.000142796,0.000392689,0.000178495,0.000214194,0.000249893,0.000107097,7.14E-05,0.000107097,0.000249893,0.000142796,3.57E-05,0.000178495,0,0.000142796,0,0.000214194,0.000214194,0.000285592,7.14E-05,0.000214194,0.000142796,0.000142796,0.000142796,0.000107097,0,7.14E-05,0.000107097,0.000107097,7.14E-05,0.000142796,0.000178495,0.000285592,0.000249893,0.000214194,0.000249893,0.000107097,0.000142796,0.000142796,0.000249893,0.000428388,0.000107097,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__wb1-P19;
Sandaracinus,0,0.000142796,0.000178495,7.14E-05,0.000321291,0.000142796,0.000142796,0.000178495,3.57E-05,0.000464087,3.57E-05,0.000107097,0.000285592,0.000107097,0.000107097,0,0.000107097,0.000249893,0.000107097,3.57E-05,0,0.000142796,0.000178495,0.000214194,0,0.000321291,3.57E-05,0.000107097,0.000214194,7.14E-05,7.14E-05,0.000142796,0.000107097,0.000142796,0.000178495,0.000107097,7.14E-05,0.000142796,0.000214194,0.000178495,3.57E-05,0.000107097,0.000178495,7.14E-05,0.000321291,0,0.000178495,0.000107097,0,0.000107097,0.000142796,7.14E-05,0,0.000285592,3.57E-05,7.14E-05,3.57E-05,0,0,0.000142796,0.000249893,7.14E-05,7.14E-05,0.000107097,7.14E-05,0.000178495,0.000178495,0,7.14E-05,0.000107097,0,0.000178495,0,3.57E-05,0,7.14E-05,0.000142796,7.14E-05,3.57E-05,0,0,0,7.14E-05,0,0.000249893,3.57E-05,0,0.000214194,0,7.14E-05,0.000178495,0.000178495,0.000107097,0.000142796,0.000214194,0.000178495,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;
Dechloromonas,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0.000178495,0,0,0,0.000142796,0.000428388,0.000285592,0.000464087,0.000142796,0.000249893,3.57E-05,0.000214194,0.000392689,0,0.000285592,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechloromonas;
Ochrobactrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;
Methylotenera,0,0,0,0,0,3.57E-05,0,0.000142796,0,7.14E-05,3.57E-05,0,0,0,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0.000178495,0.000249893,0,0,0.000142796,0,0.000107097,0,0.000107097,0,0.000178495,0.00035699,0,0.000464087,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;
Myxococcus,0,0.000142796,7.14E-05,0,0,0,0.000178495,0.000142796,0.000178495,0.000178495,0,0.000178495,0,0.000249893,0,0.000178495,0,0.000178495,0,0.000249893,0,0,0,3.57E-05,0,0,0,0.000249893,0.000249893,0,0.000107097,0.000178495,0.000142796,0.000214194,0,0.000178495,0.000107097,0,7.14E-05,0,0,0,0.000249893,0,0.000214194,0,0.000178495,7.14E-05,0,0,3.57E-05,0,0,0.00035699,0,0,0,0,0,0.000464087,0.000392689,0,0.00035699,0.000142796,0.000249893,0,0.000142796,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0.000142796,7.14E-05,0,0,0.000214194,0,0.000285592,0,0.000178495,0,0.000142796,0,0.000464087,0,0.000178495,0.000249893,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;
Candidatus_Entotheonella,7.14E-05,0,0,0,0.000107097,0.000107097,3.57E-05,0.000142796,0.000142796,0.000142796,0.000142796,7.14E-05,7.14E-05,0,0.000107097,3.57E-05,7.14E-05,0.000249893,7.14E-05,0.000142796,0.000214194,0.000285592,0.000214194,0.000107097,0.000107097,0.000249893,7.14E-05,0.000142796,0.000142796,0.000392689,0.000214194,0.000214194,0.000142796,0.000178495,0,0.000249893,0.000178495,0.000142796,0,0.000249893,0,0,3.57E-05,3.57E-05,0.000178495,0.000107097,0.000285592,0.000107097,0.000249893,0.000142796,0.000142796,0.000178495,0.000107097,7.14E-05,0.000107097,7.14E-05,0,0.000178495,0.000142796,0.000107097,0.000178495,0.000142796,7.14E-05,0.000249893,0.000107097,7.14E-05,0.000214194,0.000142796,0.000142796,0,0.000107097,0.000214194,0.000142796,7.14E-05,3.57E-05,7.14E-05,7.14E-05,7.14E-05,0.000428388,0.000178495,0.000249893,0,3.57E-05,0,7.14E-05,3.57E-05,0.000107097,0,0,7.14E-05,0.000214194,0.000178495,7.14E-05,7.14E-05,0.000214194,0.000178495,k__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__Candidatus_Entotheonella;
unidentified_Chitinophagaceae,0.000214194,0.000142796,0,0.000107097,0.000142796,0.000142796,0.000178495,0.000142796,7.14E-05,0.000107097,0,0,0,0,0.000107097,0.000178495,7.14E-05,0.000249893,0,0.000249893,0.000142796,0.000214194,0.000142796,0,7.14E-05,0.000178495,0,0,0.000142796,0.000142796,0.000178495,0.000107097,0.000249893,0.000321291,0.000107097,0.000178495,0.000321291,0.000107097,0.000107097,0.000214194,0.000214194,0.000107097,0.000249893,0.000214194,0.000249893,0.000178495,0.000249893,0.000249893,0.000249893,0.000285592,0.00035699,0.000392689,0.000214194,0.000107097,0.000214194,0.000107097,0.000214194,0.000428388,0.000178495,0.000392689,0.000178495,0.00035699,0.000142796,0.000392689,0.000428388,0.00035699,3.57E-05,0.000428388,0.000142796,0.000285592,0.000392689,0.000178495,0.000178495,0.000285592,0.000178495,0,0.000142796,0.000392689,0.000214194,0.000321291,0,0.000214194,0.000107097,0,0.000249893,7.14E-05,0,0.000285592,0.000214194,0,0.000107097,0.000178495,0,0.000214194,7.14E-05,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__unidentified_Chitinophagaceae;
OM60(NOR5)_clade,0.000214194,0,0.000142796,0.000107097,0,0.000214194,0.000142796,0.000321291,0.000214194,0.000428388,0.000178495,7.14E-05,0,0.000249893,0,0.000285592,7.14E-05,0.000107097,0.000178495,0.000178495,0.000178495,0.00035699,0.000214194,0.000142796,0.000285592,0.000428388,0.000178495,0.000178495,0.000107097,0.000107097,0.000142796,0.000249893,0.000178495,0.000321291,0.000142796,0.000142796,0.000178495,0.000249893,0.000249893,0.000178495,0.000285592,0.000178495,0.000285592,0,7.14E-05,0.000178495,0.000107097,0.000178495,7.14E-05,0.000249893,0.000178495,3.57E-05,0.000107097,0.000107097,0.000142796,0.000249893,0.000178495,0.000107097,7.14E-05,0.000249893,7.14E-05,0.000249893,0,0.000214194,7.14E-05,0.000142796,0.000214194,3.57E-05,0,0.000107097,0.000249893,0.000142796,0.000142796,0.000178495,7.14E-05,7.14E-05,0,0.000178495,0.000107097,0.000214194,7.14E-05,0.000214194,0,0,0.000107097,0.000142796,3.57E-05,0.00035699,0.000107097,0,0.000107097,0,0.000142796,0.000142796,0.000178495,0.000214194,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__OM60(NOR5)_clade;
Puia,0,0.000107097,0,0.000107097,0,0.000107097,0.000178495,7.14E-05,0,0.000321291,7.14E-05,0,0.000178495,0,0,0.000249893,0.000107097,0.000321291,0.000214194,0.000214194,0.000178495,7.14E-05,0,0.000142796,0,0.000107097,0,0,0.000428388,7.14E-05,0.000428388,0.000214194,0,0.000249893,0.000428388,0.000142796,0.000178495,0,7.14E-05,0,0.000178495,0,0.000249893,0,0.000178495,0.000214194,0.000107097,0,0,0.000392689,0.000285592,0.000178495,0.000178495,0,0.000107097,0.000142796,0.000142796,0,0.000249893,0.000178495,0,0.000142796,0.000214194,0.000249893,0.000249893,0.000142796,0.000107097,0.000321291,0.000214194,0.000107097,0,0.000249893,0.000249893,0,0.000285592,0,0,0.000107097,0.000285592,0.000392689,0,0.000249893,0.000142796,0.000214194,0.000107097,0.000178495,0.000249893,0,0,0,0.000178495,0.000178495,0,0,7.14E-05,3.57E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia;
Sphaerisporangium,0.000285592,7.14E-05,0.000142796,0.000214194,0,0,0,0,0,0,0,0,0.000321291,0,0.000178495,0.000392689,0.000178495,0.000428388,0,0,0.000107097,0,0,0.000107097,0,0,0,0,0.000107097,0.000178495,0,0.000214194,0.000249893,0.000321291,0,0,0,0.000107097,0.000107097,0,0,0,0,0,0.00035699,0,0.00035699,0.000249893,0,0.000142796,0,0.000107097,0,0,0.000142796,0,0,0,0,0,0.000285592,0,0.000214194,0.000107097,0.000214194,0.000285592,0.000249893,0,0,0,0.000178495,0,0,0,0,0,0.000249893,7.14E-05,0.000249893,0,0.000107097,0.000178495,0,0,0.000178495,0,0.000178495,0.000178495,0,0,0,0,0.000214194,0.000249893,0.000107097,7.14E-05,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerisporangium;
Amycolatopsis,0,0,7.14E-05,0.000285592,0,0,0.000178495,7.14E-05,0,0.00035699,3.57E-05,0.000142796,0,0,0,0,0,0,0,0,3.57E-05,0.000214194,0,0.000107097,0,0,0.000107097,0,7.14E-05,0,0,0.000178495,7.14E-05,0,0,7.14E-05,7.14E-05,0.000107097,7.14E-05,0.000178495,0,0,7.14E-05,0.000107097,0,0,0,0.000142796,3.57E-05,3.57E-05,0,0.000428388,7.14E-05,0,0,0,0.000107097,0,3.57E-05,0.000107097,0.000142796,0,0,0,0.000178495,0,0,0.000107097,3.57E-05,0.00035699,0,0.000178495,0,0,0,3.57E-05,0.000178495,0,0,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis;
[Polyangium]_brachysporum_group,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0.000249893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0.000178495,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0.000214194,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0.000214194,0,0.000142796,0,0,0.000392689,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__[Polyangium]_brachysporum_group;
unidentified_Lineage_IIa,0,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,7.14E-05,7.14E-05,3.57E-05,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0.000107097,0,0,0,3.57E-05,0,3.57E-05,0,3.57E-05,0.000107097,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0.000142796,0.000178495,0,0,0.000107097,0,0,0,0.000142796,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0.000392689,0.000178495,0.000107097,0,0,0.000107097,7.14E-05,3.57E-05,0,0,0,0.000107097,7.14E-05,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Elusimicrobiota;c__Lineage_IIa;o__unidentified_Lineage_IIa;f__unidentified_Lineage_IIa;g__unidentified_Lineage_IIa;
Roseisolibacter,0,0,3.57E-05,0,3.57E-05,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0.000107097,0,7.14E-05,3.57E-05,0.000142796,0,0,0.000142796,0,0,0,0,0,7.14E-05,7.14E-05,0,0.000107097,0,0.000178495,7.14E-05,3.57E-05,3.57E-05,0.000392689,0.000142796,0,0,0,0,3.57E-05,0,0,0,0,0,0.000214194,7.14E-05,0,0,0.000178495,0,0.000178495,0,0,0,0,0,0,7.14E-05,0.000107097,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0.000178495,0,0,3.57E-05,0,k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Roseisolibacter;
unidentified_Solirubrobacteraceae,0.000107097,0.000107097,7.14E-05,3.57E-05,0,3.57E-05,0,0.000142796,0,0.000107097,3.57E-05,0,3.57E-05,0,0,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0.000178495,0,7.14E-05,0.000107097,0.000107097,0,0,0,0,7.14E-05,0,0,7.14E-05,7.14E-05,0,7.14E-05,0,0,0.000142796,0,0,0,0,0.000142796,0,0,0,0,0,7.14E-05,0,0,0,7.14E-05,0.000107097,0,0,0,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,0.000142796,0,0.000107097,0,0,0,0.000142796,3.57E-05,0.000392689,0,0.000107097,3.57E-05,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__unidentified_Solirubrobacteraceae;
Ruminiclostridium,0,0,7.14E-05,0,0,0,0,7.14E-05,0.000285592,7.14E-05,0,7.14E-05,0,0.000214194,0,0.000142796,7.14E-05,0.00035699,0,0.000249893,0.000107097,0.000285592,0.000142796,0.000214194,0.000107097,0,0,0,0.000107097,0,0,0,0,0.000214194,7.14E-05,0.000214194,0.000249893,0,7.14E-05,7.14E-05,0.000142796,0.000107097,7.14E-05,0,0,0,0.000107097,0,0,3.57E-05,0,0,0.000142796,0.000392689,0.000142796,0,7.14E-05,0.000142796,0,0.000142796,0.000107097,0,0,0.000178495,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,0,3.57E-05,7.14E-05,0,0.000214194,0.000107097,7.14E-05,0.000107097,0,0,7.14E-05,0,0.000214194,0.000107097,0.000178495,0,0,0,0,0,0.000142796,0,0,0.000214194,0.000214194,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Ruminiclostridium;
Sanguibacter-Flavimobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0.000249893,0,0,0,0,0.000214194,0.000249893,0,0,0,0.000107097,0,0.000392689,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214194,0,0,0,7.14E-05,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Sanguibacteraceae;g__Sanguibacter-Flavimobilis;
