Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Nitrososphaeraceae,0.057118378,0.072290447,0.070041411,0.079251749,0.045373411,0.099314579,0.136798515,0.096779951,0.133014422,0.090247037,0.115771812,0.169070398,0.133264315,0.095816079,0.095744681,0.062544624,0.03416393,0.059760103,0.097993717,0.089390261,0.092424675,0.117021277,0.109131801,0.180851064,0.099600171,0.081357989,0.138262173,0.109274597,0.12041268,0.103312866,0.069113237,0.1549336,0.045159217,0.048657718,0.095137798,0.108632015,0.115736113,0.095708982,0.080144224,0.057832358,0.085142082,0.073754105,0.080429816,0.141367985,0.1056333,0.107632443,0.063472797,0.059688705,0.080822505,0.066078823,0.113094388,0.084428102,0.066471512,0.116021705,0.023704127,0.098814794,0.153148651,0.218727688,0.211659289,0.094995002,0.073539911,0.034556619,0.076217335,0.047765243,0.039840069,0.080144224,0.065364844,0.130908182,0.093281451,0.108667714,0.116628588,0.110845352,0.138155076,0.160681137,0.097065543,0.128587748,0.08275025,0.095923176,0.068220763,0.049942882,0.081215193,0.060795373,0.092460374,0.06479366,0.051085249,0.070505498,0.105811795,0.082464658,0.076431529,0.094173925,0.073682707,0.10245609,0.05879623,0.034949307,0.04683707,0.035020705,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;
Ruminococcaceae,3.57E-05,0.000107097,3.57E-05,0,0,3.57E-05,0,0,0,0.000107097,0,0,3.57E-05,0,7.14E-05,0.000107097,0,0.000107097,0,7.14E-05,0,3.57E-05,0,0.000178495,7.14E-05,0.000107097,7.14E-05,0,0,0,3.57E-05,0.000107097,0,7.14E-05,0,0,0,3.57E-05,7.14E-05,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,0.000178495,0,0,3.57E-05,0.000107097,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,7.14E-05,0,0,0,7.14E-05,0,3.57E-05,0,0,0,7.14E-05,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0.000107097,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;
Nocardiopsaceae,0,0,0,0,3.57E-05,0,0,0,0.000178495,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,7.14E-05,0,0,0,7.14E-05,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;
Acidiferrobacteraceae,7.14E-05,0,7.14E-05,0.000107097,3.57E-05,0,0,0,7.14E-05,0,0,0,7.14E-05,0,0.000178495,0.000178495,0.000107097,0.000142796,0,0,0,3.57E-05,7.14E-05,3.57E-05,0,7.14E-05,0,0,0.000178495,3.57E-05,7.14E-05,0,0.000107097,3.57E-05,0,7.14E-05,0,7.14E-05,0,0.000142796,0,3.57E-05,0.000142796,3.57E-05,0,7.14E-05,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0.000107097,0,0,0,0,0,7.14E-05,0.000107097,0.000142796,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0.000107097,0.000107097,0,0,0,0,0,0,0,0,0,7.14E-05,0.000142796,0.000107097,3.57E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;
Tepidisphaeraceae,0,0,0,0,0,0,3.57E-05,0,0,0.000107097,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,3.57E-05,3.57E-05,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0.000142796,0,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;
unidentified_Chloroplast,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,0,0,0,0.000142796,0.000142796,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0.000178495,0.000178495,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,7.14E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__unidentified_Chloroplast;
Sneathiellaceae,0,0,0,0,3.57E-05,0,0.000178495,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;
Halanaerobiaceae,0,0,0,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,0,0,7.14E-05,0,0,7.14E-05,0,7.14E-05,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0.000178495,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,7.14E-05,k__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;
Desulfitobacteriaceae,7.14E-05,3.57E-05,3.57E-05,0,0,0,0.000107097,7.14E-05,3.57E-05,7.14E-05,7.14E-05,0.000142796,3.57E-05,0.000142796,3.57E-05,0,0,0,0,0.000107097,0,3.57E-05,0,0,7.14E-05,0,0.000107097,3.57E-05,0,0,0,0,0,0,0.000107097,7.14E-05,0,7.14E-05,0,0,7.14E-05,3.57E-05,3.57E-05,0,0.000107097,3.57E-05,0,0,0,3.57E-05,0,0.000142796,0,0.000178495,7.14E-05,7.14E-05,0.000178495,0,0,7.14E-05,0,0,0.000107097,7.14E-05,0,0,0,0,7.14E-05,7.14E-05,3.57E-05,7.14E-05,0,0.000142796,0,0,0,7.14E-05,0,0,0,0,0,0,0,0.000142796,3.57E-05,0,0,0.000107097,0,0,0,0,0.000107097,3.57E-05,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;
unidentified_KD4-96,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,k__Bacteria;p__Chloroflexi;c__KD4-96;o__unidentified_KD4-96;f__unidentified_KD4-96;
Caloramatoraceae,0,3.57E-05,0,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,0.000142796,7.14E-05,3.57E-05,0,0,3.57E-05,0,0.000178495,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,3.57E-05,0,0,0.000107097,0,3.57E-05,0.000107097,3.57E-05,0.000142796,3.57E-05,3.57E-05,0,0,0,0,0.000107097,7.14E-05,0,0.000107097,0,0,0,0,3.57E-05,0.000107097,0,0,3.57E-05,0.000107097,0,0,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,7.14E-05,0,0,0,7.14E-05,0,7.14E-05,0,0,0,0,7.14E-05,0,0,0,0,0,0.000142796,0,0,7.14E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caloramatoraceae;
Schlesneriaceae,7.14E-05,0,0,0,0,0.000107097,0,0,3.57E-05,3.57E-05,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0.000142796,0,0.000178495,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,3.57E-05,7.14E-05,0,0.000107097,3.57E-05,0,0,0,0.000142796,0.000107097,0,0,0.000107097,0,0,0.000107097,0,0,0,0,3.57E-05,0.000107097,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,7.14E-05,0,0,0,0,3.57E-05,0,0.000107097,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Schlesneriaceae;
unidentified_SAR324_clade(Marine_group_B),0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0.000178495,0,7.14E-05,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0.000178495,0,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,k__Bacteria;p__SAR324_clade(Marine_group_B);c__unidentified_SAR324_clade(Marine_group_B);o__unidentified_SAR324_clade(Marine_group_B);f__unidentified_SAR324_clade(Marine_group_B);
Hydrogenophilaceae,0,0,0,0,0,0.000178495,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0.000107097,0,0,0,0,3.57E-05,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;
Ktedonobacteraceae,0,0,0,0,0,0,0,0,0,3.57E-05,0.000142796,0,3.57E-05,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,7.14E-05,0.000178495,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;
Inquilinaceae,0,0,0,3.57E-05,0,0,0,7.14E-05,0,0,7.14E-05,0,0,0,0,0,0.000107097,0.000107097,0,0,0,0.000107097,7.14E-05,0,0,0,0,0,0,0,7.14E-05,7.14E-05,3.57E-05,0,0,0,3.57E-05,0,0.000107097,3.57E-05,0.000178495,7.14E-05,0,0,0,0,0,0,0,0,3.57E-05,0,3.57E-05,0,0.000107097,0,0,0,0,7.14E-05,0,0,0,0,7.14E-05,0,0,0,0,7.14E-05,7.14E-05,3.57E-05,3.57E-05,0,7.14E-05,0,7.14E-05,0,0,0,0,0,7.14E-05,0,0,0,0,7.14E-05,0,0,7.14E-05,0,7.14E-05,0,3.57E-05,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Inquilinaceae;
Aeromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0.000107097,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,7.14E-05,0,7.14E-05,7.14E-05,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;
Kaistiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;
Fimbriimonadaceae,0,0,0.000107097,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,7.14E-05,0,0.000107097,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0.000142796,3.57E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;
Latescibacteraceae,7.14E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0.000178495,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;
unidentified_Blfdi19,0,0,3.57E-05,0.000107097,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0.000107097,0,3.57E-05,0,3.57E-05,7.14E-05,0,0,0,0,0,0.000178495,0.000142796,0.000142796,0.000142796,7.14E-05,0,0,0,0,0.000107097,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,7.14E-05,0,0,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0.000142796,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__unidentified_Blfdi19;
Desulfitibacteraceae,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,3.57E-05,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0.000107097,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,7.14E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,k__Bacteria;p__Firmicutes;c__Moorellia;o__Desulfitibacterales;f__Desulfitibacteraceae;
Garciellaceae,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,3.57E-05,0,0,0.000142796,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Garciellaceae;
Vermiphilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;
Herpetosiphonaceae,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,0,7.14E-05,3.57E-05,0,0,0.000107097,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,3.57E-05,0,0.000107097,0,0,0,0,3.57E-05,3.57E-05,7.14E-05,0,0,3.57E-05,7.14E-05,0,3.57E-05,3.57E-05,7.14E-05,0,0,3.57E-05,3.57E-05,0.000107097,0.000107097,0,3.57E-05,7.14E-05,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,7.14E-05,0.000107097,0,0,3.57E-05,0,0,0,7.14E-05,0,0,0,0.000142796,0,7.14E-05,3.57E-05,0.000107097,3.57E-05,0,0,0,7.14E-05,0,0,0.000107097,3.57E-05,0,0,0,3.57E-05,0,7.14E-05,0,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;
CPla-3_termite_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0.000142796,0,0,0,0.000107097,0,0,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,7.14E-05,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__CPla-3_termite_group;
Halomonadaceae,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;
Chthonomonadaceae,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0.000107097,0,0,0.000107097,3.57E-05,0,0,0.000107097,0,0,0,7.14E-05,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0.000107097,0,0,7.14E-05,0,3.57E-05,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,3.57E-05,0,7.14E-05,0,0,3.57E-05,0,0,0,3.57E-05,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,k__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;
Magnetospiraceae,3.57E-05,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;
unidentified_Streptosporangiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0.000107097,0,0,3.57E-05,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0.000142796,0.000107097,0,0,0,0,0,0,0,0,3.57E-05,0.000107097,0,0.000142796,0.000107097,0,0.000142796,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__unidentified_Streptosporangiales;
Ethanoligenenaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__Oscillospirales;f__Ethanoligenenaceae;
Paracaedibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;
unidentified_OM190,0,7.14E-05,3.57E-05,0,7.14E-05,0,0,0,7.14E-05,0,3.57E-05,0,7.14E-05,0,0,0,0,0,3.57E-05,0,7.14E-05,7.14E-05,0,0.000107097,0,0,7.14E-05,0,3.57E-05,0,0,3.57E-05,7.14E-05,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,7.14E-05,0,0,3.57E-05,3.57E-05,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,7.14E-05,0,0,0,3.57E-05,0,0,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,3.57E-05,0,0,3.57E-05,0,3.57E-05,0.000142796,k__Bacteria;p__Planctomycetota;c__OM190;o__unidentified_OM190;f__unidentified_OM190;
Pelotomaculaceae,3.57E-05,0,0,0.000107097,0.000107097,0,0,0,0,0,0,0,0,0,3.57E-05,0,7.14E-05,0.000107097,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,7.14E-05,0,3.57E-05,0,0,0,0,7.14E-05,0,0,0,0,0,7.14E-05,0.000107097,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,3.57E-05,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;
Dermacoccaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;
27F-1492R,0,0,7.14E-05,0,0,0.000107097,0,0.000107097,7.14E-05,0,0.000142796,0,3.57E-05,3.57E-05,0.000107097,0,7.14E-05,0,0,3.57E-05,3.57E-05,0,7.14E-05,0,0,7.14E-05,0,0.000107097,0,0,7.14E-05,0.000107097,0,0.000107097,0,7.14E-05,0,0.000107097,0,0,0,0,0,7.14E-05,0,0.000142796,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,7.14E-05,7.14E-05,0,3.57E-05,0,0,0,0,0,0,0,0,7.14E-05,0,3.57E-05,0,0,0,0,0,0,3.57E-05,0,0,0,3.57E-05,0,7.14E-05,0,0,0,0,0,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__27F-1492R;
Acidothermaceae,0,0,3.57E-05,0.000142796,0,0.000107097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;
Christensenellaceae,3.57E-05,0.000142796,3.57E-05,0,0.000107097,0,0,0.000107097,7.14E-05,0,0,0,0,0,0,7.14E-05,7.14E-05,0,7.14E-05,7.14E-05,0,0,0,0,0,0,0.000142796,0,0,0,0,0,3.57E-05,0.000107097,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,7.14E-05,3.57E-05,0,0,3.57E-05,0,0,0,0,0,0,7.14E-05,3.57E-05,7.14E-05,0,0,0,0,0,0,3.57E-05,0.000107097,0,0,7.14E-05,0,0,0,0,0.000142796,0,0,0,0,0,0,3.57E-05,3.57E-05,0,0,0,3.57E-05,0,0,3.57E-05,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;
Desulforudaceae,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Ammonifexales;f__Desulforudaceae;
