"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"2800","2","2","c","visa",2,54,NA,NA,NA,NA,2023-06-14,6
"2801","2","2","c","visa",2,38,NA,NA,NA,NA,2023-06-14,6
"2802","2","2","c","visa",2,34,NA,NA,NA,NA,2023-06-14,6
"2803","2","3","p","dagl",1.5,17,NA,NA,NA,NA,2023-06-14,6
"2804","2","3","p","dagl",1.5,10,NA,NA,NA,NA,2023-06-14,6
"2805","2","3","p","dagl",1.5,8,NA,NA,NA,NA,2023-06-14,6
"2806","2","3","p","fear",1,15,NA,NA,NA,NA,2023-06-14,6
"2807","2","3","p","fear",1,12,NA,NA,NA,NA,2023-06-14,6
"2808","2","3","p","fear",1,7,NA,NA,NA,NA,2023-06-14,6
"2809","2","3","p","coar",0.8,6.5,NA,NA,NA,NA,2023-06-14,6
"2810","2","3","p","pore",0.5,5,NA,NA,NA,NA,2023-06-14,6
"2811","2","3","p","pore",0.5,2,NA,NA,NA,NA,2023-06-14,6
"2812","2","3","p","trre",0.5,8,NA,NA,NA,NA,2023-06-14,6
"2813","2","3","p","trre",0.5,8,NA,NA,NA,NA,2023-06-14,6
"2814","2","3","p","trre",0.5,6.5,NA,NA,NA,NA,2023-06-14,6
"2815","2","3","p","trre",0.5,3.5,NA,NA,NA,NA,2023-06-14,6
"2816","2","4","wp","elre",2,13,NA,NA,NA,NA,2023-06-14,6
"2817","2","4","wp","fear",2,16,NA,NA,NA,NA,2023-06-14,6
"2818","2","4","wp","plla",1,11,NA,NA,NA,NA,2023-06-14,6
"2819","2","4","wp","plla",1,9,NA,NA,NA,NA,2023-06-14,6
"2820","2","4","wp","plla",1,9,NA,NA,NA,NA,2023-06-14,6
"2821","2","4","wp","cadi",0.8,10,NA,NA,NA,NA,2023-06-14,6
"2822","2","4","wp","cadi",0.8,7,NA,NA,NA,NA,2023-06-14,6
"2823","2","4","wp","trre",0.5,9,NA,NA,NA,NA,2023-06-14,6
"2824","2","4","wp","trre",0.5,3,NA,NA,NA,NA,2023-06-14,6
"2825","2","4","wp","asteraceacardosa",0.1,8,NA,NA,NA,NA,2023-06-14,6
"2826","2","4","wp","dagl",0.1,19,NA,NA,NA,NA,2023-06-14,6
"2827","2","4","wp","dagl",0.1,17,NA,NA,NA,NA,2023-06-14,6
"2828","2","5","wp","fear",5,21,NA,NA,NA,NA,2023-06-14,6
"2829","2","5","wp","fear",5,18,NA,NA,NA,NA,2023-06-14,6
"2830","2","5","wp","fear",5,18,NA,NA,NA,NA,2023-06-14,6
"2831","2","5","wp","fear",5,14,NA,NA,NA,NA,2023-06-14,6
"2832","2","5","wp","fear",5,12.5,NA,NA,NA,NA,2023-06-14,6
"2833","2","5","wp","cadi",2,13,NA,NA,NA,NA,2023-06-14,6
"2834","2","5","wp","cadi",2,12,NA,NA,NA,NA,2023-06-14,6
"2835","2","5","wp","cadi",2,10,NA,NA,NA,NA,2023-06-14,6
"2836","2","5","wp","cadi",2,9,NA,NA,NA,NA,2023-06-14,6
"2837","2","5","wp","coar",1,9,NA,NA,NA,NA,2023-06-14,6
"2838","2","5","wp","coar",1,7,NA,NA,NA,NA,2023-06-14,6
"2839","2","5","wp","coar",1,6,NA,NA,NA,NA,2023-06-14,6
"2840","2","5","wp","ni_orquidea",0.2,7,NA,NA,NA,NA,2023-06-14,6
"2841","2","6","p","fear",1.5,20,NA,NA,NA,NA,2023-06-14,6
"2842","2","6","p","fear",1.5,18,NA,NA,NA,NA,2023-06-14,6
"2843","2","6","p","elre",1,17,NA,NA,NA,NA,2023-06-14,6
"2844","2","6","p","elre",1,14,NA,NA,NA,NA,2023-06-14,6
"2845","2","6","p","pore",0.9,8,NA,NA,NA,NA,2023-06-14,6
"2846","2","6","p","pore",0.9,7,NA,NA,NA,NA,2023-06-14,6
"2847","2","6","p","pore",0.9,4,NA,NA,NA,NA,2023-06-14,6
"2848","2","7","c","elre",28,52,NA,NA,NA,NA,2023-06-14,6
"2849","2","7","c","elre",28,50,NA,NA,NA,NA,2023-06-14,6
"2850","2","7","c","elre",28,49,NA,NA,NA,NA,2023-06-14,6
"2851","2","7","c","elre",28,48,NA,NA,NA,NA,2023-06-14,6
"2852","2","7","c","elre",28,47,NA,NA,NA,NA,2023-06-14,6
"2853","2","7","c","elre",28,47,NA,NA,NA,NA,2023-06-14,6
"2854","2","7","c","elre",28,46,NA,NA,NA,NA,2023-06-14,6
"2855","2","7","c","elre",28,45,NA,NA,NA,NA,2023-06-14,6
"2856","2","7","c","elre",28,44,NA,NA,NA,NA,2023-06-14,6
"2857","2","7","c","elre",28,42,NA,NA,NA,NA,2023-06-14,6
"2858","2","7","c","elre",28,40,NA,NA,NA,NA,2023-06-14,6
"2859","2","7","c","elre",28,39.5,NA,NA,NA,NA,2023-06-14,6
"2860","2","7","c","elre",28,37,NA,NA,NA,NA,2023-06-14,6
"2861","2","7","c","elre",28,33,NA,NA,NA,NA,2023-06-14,6
"2862","2","7","c","poan",20,73,NA,NA,NA,NA,2023-06-14,6
"2863","2","7","c","poan",20,71,NA,NA,NA,NA,2023-06-14,6
"2864","2","7","c","poan",20,67,NA,NA,NA,NA,2023-06-14,6
"2865","2","7","c","poan",20,66,NA,NA,NA,NA,2023-06-14,6
"2866","2","7","c","poan",20,65,NA,NA,NA,NA,2023-06-14,6
"2867","2","7","c","poan",20,60,NA,NA,NA,NA,2023-06-14,6
"2868","2","7","c","poan",20,57,NA,NA,NA,NA,2023-06-14,6
"2869","2","7","c","poan",20,56,NA,NA,NA,NA,2023-06-14,6
"2870","2","7","c","poan",20,54,NA,NA,NA,NA,2023-06-14,6
"2871","2","7","c","poan",20,53.5,NA,NA,NA,NA,2023-06-14,6
"2872","2","7","c","brho",10,60,NA,NA,NA,NA,2023-06-14,6
"2873","2","7","c","brho",10,60,NA,NA,NA,NA,2023-06-14,6
"2874","2","7","c","brho",10,58.5,NA,NA,NA,NA,2023-06-14,6
"2875","2","7","c","brho",10,51.5,NA,NA,NA,NA,2023-06-14,6
"2876","2","7","c","brho",10,49,NA,NA,NA,NA,2023-06-14,6
"2877","2","7","c","brho",10,49,NA,NA,NA,NA,2023-06-14,6
"2878","2","7","c","pore",8,81,NA,NA,NA,NA,2023-06-14,6
"2879","2","7","c","pore",8,73,NA,NA,NA,NA,2023-06-14,6
"2880","2","7","c","pore",8,43,NA,NA,NA,NA,2023-06-14,6
"2881","2","7","c","pore",8,27,NA,NA,NA,NA,2023-06-14,6
"2882","2","7","c","pore",8,17,NA,NA,NA,NA,2023-06-14,6
"2883","2","7","c","coar",7,42.5,NA,NA,NA,NA,2023-06-14,6
"2884","2","7","c","coar",7,38,NA,NA,NA,NA,2023-06-14,6
"2885","2","7","c","coar",7,31,NA,NA,NA,NA,2023-06-14,6
"2886","2","7","c","coar",7,30,NA,NA,NA,NA,2023-06-14,6
"2887","2","7","c","fear",5,92,NA,NA,NA,NA,2023-06-14,6
"2888","2","7","c","fear",5,87.5,NA,NA,NA,NA,2023-06-14,6
"2889","2","7","c","fear",5,50,NA,NA,NA,NA,2023-06-14,6
"2890","2","7","c","shar",5,38,NA,NA,NA,NA,2023-06-14,6
"2891","2","7","c","shar",5,32,NA,NA,NA,NA,2023-06-14,6
"2892","2","7","c","shar",5,31,NA,NA,NA,NA,2023-06-14,6
"2893","2","7","c","shar",5,30,NA,NA,NA,NA,2023-06-14,6
"2894","2","7","c","visa",5,42,NA,NA,NA,NA,2023-06-14,6
"2895","2","7","c","visa",5,37,NA,NA,NA,NA,2023-06-14,6
"2896","2","7","c","visa",5,37,NA,NA,NA,NA,2023-06-14,6
"2897","2","7","c","visa",5,32,NA,NA,NA,NA,2023-06-14,6
"2898","2","7","c","me",4,44,NA,NA,NA,NA,2023-06-14,6
"2899","2","7","c","me",4,41,NA,NA,NA,NA,2023-06-14,6
"2900","2","7","c","me",4,38,NA,NA,NA,NA,2023-06-14,6
"2901","2","7","c","me",4,31,NA,NA,NA,NA,2023-06-14,6
"2902","2","7","c","me",4,25,NA,NA,NA,NA,2023-06-14,6
"2903","2","7","c","me",4,24,NA,NA,NA,NA,2023-06-14,6
"2904","2","7","c","rabu",4,50,NA,NA,NA,NA,2023-06-14,6
"2905","2","7","c","rabu",4,47,NA,NA,NA,NA,2023-06-14,6
"2906","2","7","c","gedi",3,18,NA,NA,NA,NA,2023-06-14,6
"2907","2","7","c","gedi",3,15,NA,NA,NA,NA,2023-06-14,6
"2908","2","7","c","opap",3,27,NA,NA,NA,NA,2023-06-14,6
"2909","2","7","c","opap",3,27,NA,NA,NA,NA,2023-06-14,6
"2910","2","7","c","opap",3,23,NA,NA,NA,NA,2023-06-14,6
"2911","2","7","c","opap",3,20,NA,NA,NA,NA,2023-06-14,6
"2912","2","7","c","rapa",3,29,NA,NA,NA,NA,2023-06-14,6
"2913","2","7","c","rapa",3,27,NA,NA,NA,NA,2023-06-14,6
"2914","2","7","c","rapa",3,22,NA,NA,NA,NA,2023-06-14,6
"2915","2","7","c","rapa",3,21,NA,NA,NA,NA,2023-06-14,6
"2916","2","7","c","tono",3,32,NA,NA,NA,NA,2023-06-14,6
"2917","2","7","c","tono",3,21,NA,NA,NA,NA,2023-06-14,6
"2918","2","7","c","tono",3,19,NA,NA,NA,NA,2023-06-14,6
"2919","2","7","c","plla",2,59,NA,NA,NA,NA,2023-06-14,6
"2920","2","7","c","plla",2,42.5,NA,NA,NA,NA,2023-06-14,6
"2921","2","7","c","rucr",2,27,NA,NA,NA,NA,2023-06-14,6
"2922","2","7","c","anpy",1,45,NA,NA,NA,NA,2023-06-14,6
"2923","2","8","w","elre",24,64,NA,NA,NA,NA,2023-06-14,6
"2924","2","8","w","elre",24,61,NA,NA,NA,NA,2023-06-14,6
"2925","2","8","w","elre",24,60,NA,NA,NA,NA,2023-06-14,6
"2926","2","8","w","elre",24,57,NA,NA,NA,NA,2023-06-14,6
"2927","2","8","w","elre",24,56,NA,NA,NA,NA,2023-06-14,6
"2928","2","8","w","elre",24,54.5,NA,NA,NA,NA,2023-06-14,6
"2929","2","8","w","elre",24,51,NA,NA,NA,NA,2023-06-14,6
"2930","2","8","w","elre",24,51,NA,NA,NA,NA,2023-06-14,6
"2931","2","8","w","elre",24,50,NA,NA,NA,NA,2023-06-14,6
"2932","2","8","w","elre",24,47,NA,NA,NA,NA,2023-06-14,6
"2933","2","8","w","elre",24,45.5,NA,NA,NA,NA,2023-06-14,6
"2934","2","8","w","gedi",20,73,NA,NA,NA,NA,2023-06-14,6
"2935","2","8","w","gedi",20,65,NA,NA,NA,NA,2023-06-14,6
"2936","2","8","w","gedi",20,61,NA,NA,NA,NA,2023-06-14,6
"2937","2","8","w","gedi",20,54.5,NA,NA,NA,NA,2023-06-14,6
"2938","2","8","w","gedi",20,52.5,NA,NA,NA,NA,2023-06-14,6
"2939","2","8","w","gedi",20,49,NA,NA,NA,NA,2023-06-14,6
"2940","2","8","w","gedi",20,45,NA,NA,NA,NA,2023-06-14,6
"2941","2","8","w","rapa",20,67,NA,NA,NA,NA,2023-06-14,6
"2942","2","8","w","rapa",20,66.5,NA,NA,NA,NA,2023-06-14,6
"2943","2","8","w","rapa",20,46,NA,NA,NA,NA,2023-06-14,6
"2944","2","8","w","rapa",20,46,NA,NA,NA,NA,2023-06-14,6
"2945","2","8","w","rapa",20,46,NA,NA,NA,NA,2023-06-14,6
"2946","2","8","w","rapa",20,45,NA,NA,NA,NA,2023-06-14,6
"2947","2","8","w","rapa",20,43,NA,NA,NA,NA,2023-06-14,6
"2948","2","8","w","rapa",20,39,NA,NA,NA,NA,2023-06-14,6
"2949","2","8","w","pore",10,62,NA,NA,NA,NA,2023-06-14,6
"2950","2","8","w","pore",10,34.5,NA,NA,NA,NA,2023-06-14,6
"2951","2","8","w","pore",10,30,NA,NA,NA,NA,2023-06-14,6
"2952","2","8","w","pore",10,29,NA,NA,NA,NA,2023-06-14,6
"2953","2","8","w","pore",10,27,NA,NA,NA,NA,2023-06-14,6
"2954","2","8","w","tono",8,93.5,NA,NA,NA,NA,2023-06-14,6
"2955","2","8","w","tono",8,42,NA,NA,NA,NA,2023-06-14,6
"2956","2","8","w","mear",6,71,NA,NA,NA,NA,2023-06-14,6
"2957","2","8","w","mear",6,38.5,NA,NA,NA,NA,2023-06-14,6
"2958","2","8","w","mear",6,37,NA,NA,NA,NA,2023-06-14,6
"2959","2","8","w","coar",3,51,NA,NA,NA,NA,2023-06-14,6
"2960","2","8","w","coar",3,20,NA,NA,NA,NA,2023-06-14,6
"2961","2","8","w","trre",3,37,NA,NA,NA,NA,2023-06-14,6
"2962","2","8","w","bepe",1,13,NA,NA,NA,NA,2023-06-14,6
"2963","2","8","w","brho",1,62,NA,NA,NA,NA,2023-06-14,6
"2964","2","8","w","fear",1,80,NA,NA,NA,NA,2023-06-14,6
"2965","2","8","w","fear",1,72,NA,NA,NA,NA,2023-06-14,6
"2966","2","8","w","poan",1,76.5,NA,NA,NA,NA,2023-06-14,6
"2967","2","8","w","poan",1,59.5,NA,NA,NA,NA,2023-06-14,6
"2968","2","9","w","elre",30,66,NA,NA,NA,NA,2023-06-14,6
"2969","2","9","w","elre",30,62,NA,NA,NA,NA,2023-06-14,6
"2970","2","9","w","elre",30,62,NA,NA,NA,NA,2023-06-14,6
"2971","2","9","w","elre",30,61,NA,NA,NA,NA,2023-06-14,6
"2972","2","9","w","elre",30,59,NA,NA,NA,NA,2023-06-14,6
"2973","2","9","w","elre",30,59,NA,NA,NA,NA,2023-06-14,6
"2974","2","9","w","elre",30,58,NA,NA,NA,NA,2023-06-14,6
"2975","2","9","w","elre",30,58,NA,NA,NA,NA,2023-06-14,6
"2976","2","9","w","elre",30,57,NA,NA,NA,NA,2023-06-14,6
"2977","2","9","w","elre",30,56,NA,NA,NA,NA,2023-06-14,6
"2978","2","9","w","elre",30,55,NA,NA,NA,NA,2023-06-14,6
"2979","2","9","w","elre",30,54,NA,NA,NA,NA,2023-06-14,6
"2980","2","9","w","elre",30,53,NA,NA,NA,NA,2023-06-14,6
"2981","2","9","w","elre",30,52,NA,NA,NA,NA,2023-06-14,6
"2982","2","9","w","elre",30,48,NA,NA,NA,NA,2023-06-14,6
"2983","2","9","w","poan",15,91,NA,NA,NA,NA,2023-06-14,6
"2984","2","9","w","poan",15,83,NA,NA,NA,NA,2023-06-14,6
"2985","2","9","w","poan",15,78,NA,NA,NA,NA,2023-06-14,6
"2986","2","9","w","poan",15,61,NA,NA,NA,NA,2023-06-14,6
"2987","2","9","w","poan",15,57,NA,NA,NA,NA,2023-06-14,6
"2988","2","9","w","poan",15,52,NA,NA,NA,NA,2023-06-14,6
"2989","2","9","w","poan",15,40,NA,NA,NA,NA,2023-06-14,6
"2990","2","9","w","gedi",10,49,NA,NA,NA,NA,2023-06-14,6
"2991","2","9","w","gedi",10,47.5,NA,NA,NA,NA,2023-06-14,6
"2992","2","9","w","gedi",10,46.5,NA,NA,NA,NA,2023-06-14,6
"2993","2","9","w","gedi",10,37.5,NA,NA,NA,NA,2023-06-14,6
"2994","2","9","w","gedi",10,37,NA,NA,NA,NA,2023-06-14,6
"2995","2","9","w","tono",9,57,NA,NA,NA,NA,2023-06-14,6
"2996","2","9","w","tono",9,54,NA,NA,NA,NA,2023-06-14,6
"2997","2","9","w","tono",9,44,NA,NA,NA,NA,2023-06-14,6
"2998","2","9","w","trre",7,36,NA,NA,NA,NA,2023-06-14,6
"2999","2","9","w","trre",7,28,NA,NA,NA,NA,2023-06-14,6
"3000","2","9","w","trre",7,26,NA,NA,NA,NA,2023-06-14,6
"3001","2","9","w","trre",7,23,NA,NA,NA,NA,2023-06-14,6
"3002","2","9","w","rabu",6,68.5,NA,NA,NA,NA,2023-06-14,6
"3003","2","9","w","rabu",6,67,NA,NA,NA,NA,2023-06-14,6
"3004","2","9","w","rabu",6,62,NA,NA,NA,NA,2023-06-14,6
"3005","2","9","w","shar",4,68,NA,NA,NA,NA,2023-06-14,6
"3006","2","9","w","shar",4,55,NA,NA,NA,NA,2023-06-14,6
"3007","2","9","w","shar",4,48,NA,NA,NA,NA,2023-06-14,6
"3008","2","9","w","shar",4,44,NA,NA,NA,NA,2023-06-14,6
"3009","2","9","w","brho",3,60,NA,NA,NA,NA,2023-06-14,6
"3010","2","9","w","brho",3,59,NA,NA,NA,NA,2023-06-14,6
"3011","2","9","w","brho",3,56,NA,NA,NA,NA,2023-06-14,6
"3012","2","9","w","dagl",3,50,NA,NA,NA,NA,2023-06-14,6
"3013","2","9","w","dagl",3,46,NA,NA,NA,NA,2023-06-14,6
"3014","2","9","w","rapa",3,39,NA,NA,NA,NA,2023-06-14,6
"3015","2","9","w","rapa",3,35,NA,NA,NA,NA,2023-06-14,6
"3016","2","9","w","rapa",3,31,NA,NA,NA,NA,2023-06-14,6
"3017","2","9","w","cadi",2,53,NA,NA,NA,NA,2023-06-14,6
"3018","2","9","w","avfr",1,62,NA,NA,NA,NA,2023-06-14,6
"3019","2","9","w","bepe",1,11,NA,NA,NA,NA,2023-06-14,6
"3020","2","9","w","bepe",1,9,NA,NA,NA,NA,2023-06-14,6
"3021","2","9","w","cegl",0.5,37,NA,NA,NA,NA,2023-06-14,6
"3022","2","9","w","opap",0.5,17,NA,NA,NA,NA,2023-06-14,6
"3023","2","9","w","vear",0.5,25.5,NA,NA,NA,NA,2023-06-14,6
"3024","3","1","w","fear",50,154,7,NA,NA,0.25,2023-06-28,6
"3025","3","1","w","fear",50,133,20,NA,2,NA,2023-06-28,6
"3026","3","1","w","fear",50,123,31,NA,3.5,NA,2023-06-28,6
"3027","3","1","w","fear",50,108,25,NA,2,NA,2023-06-28,6
"3028","3","1","w","fear",50,69,11,NA,4,NA,2023-06-28,6
"3029","3","1","w","plla",10,34,2.5,NA,2,NA,2023-06-28,6
"3030","3","1","w","plla",10,31,1,NA,1.2,NA,2023-06-28,6
"3031","3","1","w","plla",10,30,2.2,NA,2,NA,2023-06-28,6
"3032","3","1","w","plla",10,27,1.5,NA,1.5,NA,2023-06-28,6
"3033","3","1","w","plla",10,23,1.5,NA,1.5,NA,2023-06-28,6
"3034","3","1","w","hyra",6,35,2.5,NA,0.6,NA,2023-06-28,6
"3035","3","1","w","hyra",6,34,2,NA,0.07,NA,2023-06-28,6
"3036","3","1","w","hyra",6,26,4.5,NA,4,NA,2023-06-28,6
"3037","3","1","w","avst",5,164,NA,0.28,NA,0.16,2023-06-28,6
"3038","3","1","w","avst",5,131.5,NA,0.23,NA,0.11,2023-06-28,6
"3039","3","1","w","cyec",5,48.5,NA,0.11,NA,0.11,2023-06-28,6
"3040","3","1","w","cyec",5,43.5,NA,0.09,NA,0.1,2023-06-28,6
"3041","3","1","w","cyec",5,38,NA,0.04,NA,0.03,2023-06-28,6
"3042","3","1","w","melu",4,75,1.5,NA,2,NA,2023-06-28,6
"3043","3","1","w","shar",3,49.5,NA,0.02,NA,0.06,2023-06-28,6
"3044","3","1","w","tono",3,44,NA,0.04,1,NA,2023-06-28,6
"3045","3","1","w","shar",3,40,NA,0.02,NA,0.06,2023-06-28,6
"3046","3","1","w","shar",3,37,NA,0.02,NA,0.06,2023-06-28,6
"3047","3","1","w","shar",3,34,NA,0.02,NA,0.06,2023-06-28,6
"3048","3","1","w","shar",3,32,NA,0.05,NA,0.02,2023-06-28,6
"3049","3","1","w","tono",3,25,NA,0.05,NA,0.06,2023-06-28,6
"3050","3","1","w","brst",2,NA,NA,NA,NA,NA,2023-06-28,6
"3051","3","1","w","visa",2,64,NA,0.02,2.5,NA,2023-06-28,6
"3052","3","1","w","cadi",2,53,11,NA,3.3,NA,2023-06-28,6
"3053","3","1","w","cegl",1,NA,NA,NA,NA,NA,2023-06-28,6
"3054","3","1","w","gedi",1,NA,NA,NA,NA,NA,2023-06-28,6
"3055","3","1","w","crca",1,47,2.5,NA,NA,0.04,2023-06-28,6
"3056","3","10","p","elre",12,31,1.4,NA,1.7,NA,2023-06-28,6
"3057","3","10","p","elre",12,30,1.4,NA,1.6,NA,2023-06-28,6
"3058","3","10","p","elre",12,29,2.4,NA,2.1,NA,2023-06-28,6
"3059","3","10","p","elre",12,20,1.6,NA,1.7,NA,2023-06-28,6
"3060","3","10","p","elre",12,16,1.7,NA,1.6,NA,2023-06-28,6
"3061","3","10","p","coar",10,59,3,NA,2.5,NA,2023-06-28,6
"3062","3","10","p","coar",10,50,2.8,NA,1.9,NA,2023-06-28,6
"3063","3","10","p","coar",10,29,2,NA,1.4,NA,2023-06-28,6
"3064","3","10","p","coar",10,29,4.8,NA,2.9,NA,2023-06-28,6
"3065","3","10","p","coar",10,21,3.4,NA,1,NA,2023-06-28,6
"3066","3","10","p","pore",8,42,2.7,NA,0.8,NA,2023-06-28,6
"3067","3","10","p","pore",8,26.5,2,NA,1.6,NA,2023-06-28,6
"3068","3","10","p","pore",8,21,2.2,NA,1.4,NA,2023-06-28,6
"3069","3","10","p","pore",8,13,2.5,NA,3,NA,2023-06-28,6
"3070","3","10","p","pore",8,10,2.5,NA,2.4,NA,2023-06-28,6
"3071","3","10","p","plla",2,15,3,NA,3.9,NA,2023-06-28,6
"3072","3","10","p","gedi",1,NA,NA,NA,NA,NA,2023-06-28,6
"3073","3","10","p","shar",1,NA,NA,NA,NA,NA,2023-06-28,6
"3074","3","10","p","vepe",1,8,1.5,NA,1.9,NA,2023-06-28,6
"3075","3","10","p","vepe",1,5.5,1.8,NA,1.5,NA,2023-06-28,6
"3076","3","10","p","vepe",1,4,NA,1.51,NA,0.07,2023-06-28,6
"3077","3","11","c","elre",65,48,1.6,NA,1.8,NA,2023-06-28,6
"3078","3","11","c","elre",65,48,1.5,NA,1.4,NA,2023-06-28,6
"3079","3","11","c","elre",65,46,2,NA,1.5,NA,2023-06-28,6
"3080","3","11","c","elre",65,43,0.7,NA,0.8,NA,2023-06-28,6
"3081","3","11","c","elre",65,41,1.4,NA,1.5,NA,2023-06-28,6
"3082","3","11","c","trfr",12,23,2,NA,1.8,NA,2023-06-28,6
"3083","3","11","c","trfr",12,21,2,NA,2.5,NA,2023-06-28,6
"3084","3","11","c","trfr",12,20,NA,0.27,2,NA,2023-06-28,6
"3085","3","11","c","trfr",12,18,0.8,NA,1.5,NA,2023-06-28,6
"3086","3","11","c","trfr",12,14,1.5,NA,1.7,NA,2023-06-28,6
"3087","3","11","c","poan",10,53,NA,0.09,NA,0.08,2023-06-28,6
"3088","3","11","c","poan",10,53,NA,1.11,NA,0.1,2023-06-28,6
"3089","3","11","c","poan",10,51,NA,1.11,NA,0.09,2023-06-28,6
"3090","3","11","c","poan",10,50,NA,1.01,NA,0.09,2023-06-28,6
"3091","3","11","c","poan",10,45,NA,1.01,NA,0.06,2023-06-28,6
"3092","3","11","c","cyec",4,NA,NA,NA,NA,NA,2023-06-28,6
"3093","3","11","c","plla",3,NA,NA,NA,NA,NA,2023-06-28,6
"3094","3","11","c","gafr",2,NA,NA,NA,NA,NA,2023-06-28,6
"3095","3","11","c","trre",2,NA,NA,NA,NA,NA,2023-06-28,6
"3096","3","12","wp","elre",25,33,1.6,NA,1.4,NA,2023-06-28,6
"3097","3","12","wp","elre",25,22,2,NA,1.5,NA,2023-06-28,6
"3098","3","12","wp","elre",25,21,2.2,NA,1.8,NA,2023-06-28,6
"3099","3","12","wp","elre",25,18,1,NA,0.9,NA,2023-06-28,6
"3100","3","12","wp","elre",25,17.5,2.4,NA,1.7,NA,2023-06-28,6
"3101","3","12","wp","shar",3,5.5,1,NA,NA,0.11,2023-06-28,6
"3102","3","12","wp","shar",3,3,1.2,NA,NA,0.02,2023-06-28,6
"3103","3","12","wp","coar",2,14,NA,0.2,1.6,NA,2023-06-28,6
"3104","3","12","wp","trre",2,12,2.9,NA,2.2,NA,2023-06-28,6
"3105","3","12","wp","trre",2,8,2.1,NA,1.5,NA,2023-06-28,6
"3106","3","12","wp","melu",1,31,6.6,NA,2.4,NA,2023-06-28,6
"3107","3","13","wp","fear",40,49,NA,NA,NA,NA,2023-06-28,6
"3108","3","13","wp","elre",8,42,1,NA,0.9,NA,2023-06-28,6
"3109","3","13","wp","elre",8,37,2,NA,1.4,NA,2023-06-28,6
"3110","3","13","wp","elre",8,34.5,2,NA,1.8,NA,2023-06-28,6
"3111","3","13","wp","elre",8,32.5,1.7,NA,1.4,NA,2023-06-28,6
"3112","3","13","wp","elre",8,30,1.5,NA,1,NA,2023-06-28,6
"3113","3","13","wp","brst",3,NA,NA,NA,NA,NA,2023-06-28,6
"3114","3","13","wp","gafr",2,NA,NA,NA,NA,NA,2023-06-28,6
"3115","3","13","wp","plla",2,15,4.5,NA,5,NA,2023-06-28,6
"3116","3","13","wp","plla",2,11,2,NA,2.5,NA,2023-06-28,6
"3117","3","13","wp","plla",2,10,1.5,NA,2,NA,2023-06-28,6
"3118","3","13","wp","brho",1,31,1,NA,0.5,NA,2023-06-28,6
"3119","3","13","wp","brho",1,29,0.8,NA,0.8,NA,2023-06-28,6
"3120","3","13","wp","brho",1,28,0.8,NA,0.7,NA,2023-06-28,6
"3121","3","13","wp","brho",1,24.5,1.4,NA,1.2,NA,2023-06-28,6
"3122","3","13","wp","brho",1,23,NA,0.21,NA,0.06,2023-06-28,6
"3123","3","13","wp","shar",1,3,0.8,NA,0.5,NA,2023-06-28,6
"3124","3","13","wp","vepe",1,2.5,0.7,NA,0.6,NA,2023-06-28,6
"3125","3","13","wp","brho",1,2,NA,0.11,NA,0.06,2023-06-28,6
"3126","3","14","c","fear",20,82,17,NA,6.5,NA,2023-06-28,6
"3127","3","14","c","fear",20,78,6.5,NA,4.9,NA,2023-06-28,6
"3128","3","14","c","fear",20,69,12.5,NA,5.5,NA,2023-06-28,6
"3129","3","14","c","elre",20,62,1,NA,NA,0.12,2023-06-28,6
"3130","3","14","c","elre",20,58,1,NA,NA,0.11,2023-06-28,6
"3131","3","14","c","elre",20,58,1.5,NA,1.2,NA,2023-06-28,6
"3132","3","14","c","fear",20,57,6,NA,3.5,NA,2023-06-28,6
"3133","3","14","c","elre",20,53,NA,0.11,NA,0.08,2023-06-28,6
"3134","3","14","c","elre",20,46,1.7,NA,1.2,NA,2023-06-28,6
"3135","3","14","c","fear",20,42,3.5,NA,2.5,NA,2023-06-28,6
"3136","3","14","c","libi",18,87,NA,0.23,NA,0.17,2023-06-28,6
"3137","3","14","c","libi",18,80,NA,0.12,NA,0.12,2023-06-28,6
"3138","3","14","c","libi",18,73,NA,0.13,NA,0.11,2023-06-28,6
"3139","3","14","c","libi",18,70,NA,0.11,NA,0.1,2023-06-28,6
"3140","3","14","c","libi",18,52,NA,0.12,NA,0.13,2023-06-28,6
"3141","3","14","c","avst",15,195,NA,0.58,NA,0.36,2023-06-28,6
"3142","3","14","c","avst",15,193,10.5,NA,2.7,NA,2023-06-28,6
"3143","3","14","c","avst",15,157,2.6,NA,1.8,NA,2023-06-28,6
"3144","3","14","c","avst",15,153,NA,0.31,NA,0.19,2023-06-28,6
"3145","3","14","c","avst",15,115,NA,0.13,NA,0.07,2023-06-28,6
"3146","3","14","c","toar",12,90,NA,0.51,4,NA,2023-06-28,6
"3147","3","14","c","toar",12,84,NA,0.35,1.5,NA,2023-06-28,6
"3148","3","14","c","cyec",12,76,NA,0.2,NA,0.16,2023-06-28,6
"3149","3","14","c","cyec",12,71,NA,0.15,NA,0.12,2023-06-28,6
"3150","3","14","c","toar",12,70,NA,0.33,2.8,NA,2023-06-28,6
"3151","3","14","c","toar",12,66,NA,0.21,1.6,NA,2023-06-28,6
"3152","3","14","c","toar",12,63,NA,0.22,1.5,NA,2023-06-28,6
"3153","3","14","c","toar",12,61,NA,0.2,NA,0.11,2023-06-28,6
"3154","3","14","c","cyec",12,60,NA,0.14,NA,0.12,2023-06-28,6
